no,parkingPlaceName,maxParking,avilableParking,dateAndTime,temperature
5,개화역,483,348,2020-10-22 00,12
6,구로디지털단지역,92,34,2020-10-22 00,12
7,구파발역,399,354,2020-10-22 00,12
8,장안2동,80,26,2020-10-22 00,12
9,동대문공영주차장,1092,162,2020-10-22 00,12
10,마포유수지주차장,505,307,2020-10-22 00,12
11,복정역공영주차장,363,243,2020-10-22 00,12
12,사당노외,184,69,2020-10-22 00,12
13,서린노외주차장,38,34,2020-10-22 00,12
14,세종로,1260,1044,2020-10-22 00,12
15,수락산역,157,122,2020-10-22 00,12
16,수서역남,18,10,2020-10-22 00,12
17,수서역북주차장,553,447,2020-10-22 00,12
18,신대방역,60,32,2020-10-22 00,12
19,신방화역,199,84,2020-10-22 00,12
20,신천유수지주차장,164,184,2020-10-22 00,12
21,영등포구청역,137,70,2020-10-22 00,12
22,용산주차빌딩,561,363,2020-10-22 00,12
23,잠실역주차장,346,122,2020-10-22 00,12
24,적선노외,11,-6,2020-10-22 00,12
25,종묘,1317,883,2020-10-22 00,12
26,천왕역,328,237,2020-10-22 00,12
27,천호역,1432,637,2020-10-22 00,12
28,학여울역,180,123,2020-10-22 00,12
29,한강진역,176,128,2020-10-22 00,12
30,화랑대역주차장,319,273,2020-10-22 00,12
31,훈련원공원,873,605,2020-10-22 00,12
1,DDP동측(양쪽),20,20,2020-10-22 01,12
2,웃우물공영,79,18,2020-10-22 01,12
3,가양라이품,38,31,2020-10-22 01,12
4,개화산역주차장,322,202,2020-10-22 01,12
5,개화역,483,348,2020-10-22 01,12
6,구로디지털단지역,92,41,2020-10-22 01,12
7,구파발역,399,359,2020-10-22 01,12
8,장안2동,80,26,2020-10-22 01,12
9,동대문공영주차장,1092,195,2020-10-22 01,12
10,마포유수지주차장,505,320,2020-10-22 01,12
11,복정역공영주차장,363,246,2020-10-22 01,12
12,사당노외,184,84,2020-10-22 01,12
13,서린노외주차장,38,34,2020-10-22 01,12
14,세종로,1260,1048,2020-10-22 01,12
15,수락산역,157,123,2020-10-22 01,12
16,수서역남,18,10,2020-10-22 01,12
17,수서역북주차장,553,444,2020-10-22 01,12
18,신대방역,60,32,2020-10-22 01,12
19,신방화역,199,84,2020-10-22 01,12
20,신천유수지주차장,164,186,2020-10-22 01,12
21,영등포구청역,137,72,2020-10-22 01,12
22,용산주차빌딩,561,367,2020-10-22 01,12
23,잠실역주차장,346,123,2020-10-22 01,12
24,적선노외,11,-6,2020-10-22 01,12
25,종묘,1317,889,2020-10-22 01,12
26,천왕역,328,240,2020-10-22 01,12
27,천호역,1432,672,2020-10-22 01,12
28,학여울역,180,124,2020-10-22 01,12
29,한강진역,176,129,2020-10-22 01,12
30,화랑대역주차장,319,275,2020-10-22 01,12
31,훈련원공원,873,618,2020-10-22 01,12
1,DDP동측(양쪽),20,20,2020-10-22 02,12
2,웃우물공영,79,19,2020-10-22 02,12
3,가양라이품,38,31,2020-10-22 02,12
4,개화산역주차장,322,202,2020-10-22 02,12
5,개화역,483,349,2020-10-22 02,12
6,구로디지털단지역,92,43,2020-10-22 02,12
7,구파발역,399,361,2020-10-22 02,12
8,장안2동,80,25,2020-10-22 02,12
9,동대문공영주차장,1092,308,2020-10-22 02,12
10,마포유수지주차장,505,328,2020-10-22 02,12
11,복정역공영주차장,363,251,2020-10-22 02,12
12,사당노외,184,89,2020-10-22 02,12
13,서린노외주차장,38,34,2020-10-22 02,12
14,세종로,1260,1054,2020-10-22 02,12
15,수락산역,157,122,2020-10-22 02,12
16,수서역남,18,12,2020-10-22 02,12
17,수서역북주차장,553,444,2020-10-22 02,12
18,신대방역,60,32,2020-10-22 02,12
19,신방화역,199,84,2020-10-22 02,12
20,신천유수지주차장,164,186,2020-10-22 02,12
21,영등포구청역,137,73,2020-10-22 02,12
22,용산주차빌딩,561,369,2020-10-22 02,12
23,잠실역주차장,346,123,2020-10-22 02,12
24,적선노외,11,-5,2020-10-22 02,12
25,종묘,1317,890,2020-10-22 02,12
26,천왕역,328,241,2020-10-22 02,12
27,천호역,1432,680,2020-10-22 02,12
28,학여울역,180,124,2020-10-22 02,12
29,한강진역,176,131,2020-10-22 02,12
30,화랑대역주차장,319,276,2020-10-22 02,12
31,훈련원공원,873,627,2020-10-22 02,12
1,DDP동측(양쪽),20,20,2020-10-22 03,12
2,웃우물공영,79,19,2020-10-22 03,12
3,가양라이품,38,31,2020-10-22 03,12
4,개화산역주차장,322,201,2020-10-22 03,12
5,개화역,483,349,2020-10-22 03,12
6,구로디지털단지역,92,50,2020-10-22 03,12
7,구파발역,399,360,2020-10-22 03,12
8,장안2동,80,26,2020-10-22 03,12
9,동대문공영주차장,1092,423,2020-10-22 03,12
10,마포유수지주차장,505,333,2020-10-22 03,12
11,복정역공영주차장,363,252,2020-10-22 03,12
12,사당노외,184,89,2020-10-22 03,12
13,서린노외주차장,38,34,2020-10-22 03,12
14,세종로,1260,1056,2020-10-22 03,12
15,수락산역,157,123,2020-10-22 03,12
16,수서역남,18,12,2020-10-22 03,12
17,수서역북주차장,553,444,2020-10-22 03,12
18,신대방역,60,32,2020-10-22 03,12
19,신방화역,199,84,2020-10-22 03,12
20,신천유수지주차장,164,186,2020-10-22 03,12
21,영등포구청역,137,73,2020-10-22 03,12
22,용산주차빌딩,561,370,2020-10-22 03,12
23,잠실역주차장,346,123,2020-10-22 03,12
24,적선노외,11,-5,2020-10-22 03,12
25,종묘,1317,891,2020-10-22 03,12
26,천왕역,328,242,2020-10-22 03,12
27,천호역,1432,686,2020-10-22 03,12
28,학여울역,180,124,2020-10-22 03,12
29,한강진역,176,130,2020-10-22 03,12
30,화랑대역주차장,319,274,2020-10-22 03,12
31,훈련원공원,873,632,2020-10-22 03,12
1,DDP동측(양쪽),20,20,2020-10-22 04,12
2,웃우물공영,79,19,2020-10-22 04,12
3,가양라이품,38,31,2020-10-22 04,12
4,개화산역주차장,322,201,2020-10-22 04,12
5,개화역,483,349,2020-10-22 04,12
6,구로디지털단지역,92,53,2020-10-22 04,12
7,구파발역,399,361,2020-10-22 04,12
8,장안2동,80,27,2020-10-22 04,12
9,동대문공영주차장,1092,523,2020-10-22 04,12
10,마포유수지주차장,505,333,2020-10-22 04,12
11,복정역공영주차장,363,251,2020-10-22 04,12
12,사당노외,184,93,2020-10-22 04,12
13,서린노외주차장,38,34,2020-10-22 04,12
14,세종로,1260,1061,2020-10-22 04,12
15,수락산역,157,124,2020-10-22 04,12
16,수서역남,18,12,2020-10-22 04,12
17,수서역북주차장,553,443,2020-10-22 04,12
18,신대방역,60,34,2020-10-22 04,12
19,신방화역,199,83,2020-10-22 04,12
20,신천유수지주차장,164,186,2020-10-22 04,12
21,영등포구청역,137,73,2020-10-22 04,12
22,용산주차빌딩,561,370,2020-10-22 04,12
23,잠실역주차장,346,123,2020-10-22 04,12
24,적선노외,11,-5,2020-10-22 04,12
25,종묘,1317,889,2020-10-22 04,12
26,천왕역,328,241,2020-10-22 04,12
27,천호역,1432,688,2020-10-22 04,12
28,학여울역,180,124,2020-10-22 04,12
29,한강진역,176,130,2020-10-22 04,12
30,화랑대역주차장,319,274,2020-10-22 04,12
31,훈련원공원,873,632,2020-10-22 04,12
1,DDP동측(양쪽),20,20,2020-10-22 05,12
2,웃우물공영,79,19,2020-10-22 05,12
3,가양라이품,38,31,2020-10-22 05,12
4,개화산역주차장,322,201,2020-10-22 05,12
5,개화역,483,349,2020-10-22 05,12
6,구로디지털단지역,92,55,2020-10-22 05,12
7,구파발역,399,359,2020-10-22 05,12
8,장안2동,80,27,2020-10-22 05,12
9,동대문공영주차장,1092,739,2020-10-22 05,12
10,마포유수지주차장,505,333,2020-10-22 05,12
11,복정역공영주차장,363,252,2020-10-22 05,12
12,사당노외,184,101,2020-10-22 05,12
13,서린노외주차장,38,33,2020-10-22 05,12
14,세종로,1260,1059,2020-10-22 05,12
15,수락산역,157,123,2020-10-22 05,12
16,수서역남,18,12,2020-10-22 05,12
17,수서역북주차장,553,448,2020-10-22 05,12
18,신대방역,60,31,2020-10-22 05,12
19,신방화역,199,83,2020-10-22 05,12
20,신천유수지주차장,164,186,2020-10-22 05,12
21,영등포구청역,137,73,2020-10-22 05,12
22,용산주차빌딩,561,368,2020-10-22 05,12
23,잠실역주차장,346,121,2020-10-22 05,12
24,적선노외,11,-5,2020-10-22 05,12
25,종묘,1317,884,2020-10-22 05,12
26,천왕역,328,242,2020-10-22 05,12
27,천호역,1432,692,2020-10-22 05,12
28,학여울역,180,124,2020-10-22 05,12
29,한강진역,176,130,2020-10-22 05,12
30,화랑대역주차장,319,274,2020-10-22 05,12
31,훈련원공원,873,631,2020-10-22 05,12
1,DDP동측(양쪽),20,20,2020-10-22 06,12
2,웃우물공영,79,12,2020-10-22 06,12
3,가양라이품,38,31,2020-10-22 06,12
4,개화산역주차장,322,191,2020-10-22 06,12
5,개화역,483,326,2020-10-22 06,12
6,구로디지털단지역,92,54,2020-10-22 06,12
7,구파발역,399,346,2020-10-22 06,12
8,장안2동,80,27,2020-10-22 06,12
9,동대문공영주차장,1092,862,2020-10-22 06,12
10,마포유수지주차장,505,337,2020-10-22 06,12
11,복정역공영주차장,363,247,2020-10-22 06,12
12,사당노외,184,100,2020-10-22 06,12
13,서린노외주차장,38,34,2020-10-22 06,12
14,세종로,1260,1061,2020-10-22 06,12
15,수락산역,157,122,2020-10-22 06,12
16,수서역남,18,12,2020-10-22 06,12
17,수서역북주차장,553,438,2020-10-22 06,12
18,신대방역,60,30,2020-10-22 06,12
19,신방화역,199,84,2020-10-22 06,12
20,신천유수지주차장,164,183,2020-10-22 06,12
21,영등포구청역,137,73,2020-10-22 06,12
22,용산주차빌딩,561,369,2020-10-22 06,12
23,잠실역주차장,346,120,2020-10-22 06,12
24,적선노외,11,1,2020-10-22 06,12
25,종묘,1317,880,2020-10-22 06,12
26,천왕역,328,232,2020-10-22 06,12
27,천호역,1432,693,2020-10-22 06,12
28,학여울역,180,124,2020-10-22 06,12
29,한강진역,176,127,2020-10-22 06,12
30,화랑대역주차장,319,261,2020-10-22 06,12
31,훈련원공원,873,622,2020-10-22 06,12
1,DDP동측(양쪽),20,20,2020-10-22 07,12
2,웃우물공영,79,14,2020-10-22 07,12
3,가양라이품,38,26,2020-10-22 07,12
4,개화산역주차장,322,153,2020-10-22 07,12
5,개화역,483,255,2020-10-22 07,12
6,구로디지털단지역,92,56,2020-10-22 07,12
7,구파발역,399,307,2020-10-22 07,12
8,장안2동,80,26,2020-10-22 07,12
9,동대문공영주차장,1092,893,2020-10-22 07,12
10,마포유수지주차장,505,320,2020-10-22 07,12
11,복정역공영주차장,363,225,2020-10-22 07,12
12,사당노외,184,89,2020-10-22 07,12
13,서린노외주차장,38,32,2020-10-22 07,12
14,세종로,1260,1036,2020-10-22 07,12
15,수락산역,157,103,2020-10-22 07,12
16,수서역남,18,5,2020-10-22 07,12
17,수서역북주차장,553,384,2020-10-22 07,12
18,신대방역,60,25,2020-10-22 07,12
19,신방화역,199,77,2020-10-22 07,12
20,신천유수지주차장,164,174,2020-10-22 07,12
21,영등포구청역,137,67,2020-10-22 07,12
22,용산주차빌딩,561,356,2020-10-22 07,12
23,잠실역주차장,346,114,2020-10-22 07,12
24,적선노외,11,5,2020-10-22 07,12
25,종묘,1317,835,2020-10-22 07,12
26,천왕역,328,212,2020-10-22 07,12
27,천호역,1432,633,2020-10-22 07,12
28,학여울역,180,116,2020-10-22 07,12
29,한강진역,176,118,2020-10-22 07,12
30,화랑대역주차장,319,227,2020-10-22 07,12
31,훈련원공원,873,591,2020-10-22 07,12
1,DDP동측(양쪽),20,20,2020-10-22 08,13
2,웃우물공영,79,13,2020-10-22 08,13
3,가양라이품,38,26,2020-10-22 08,13
4,개화산역주차장,322,98,2020-10-22 08,13
5,개화역,483,153,2020-10-22 08,13
6,구로디지털단지역,92,52,2020-10-22 08,13
7,구파발역,399,216,2020-10-22 08,13
8,장안2동,80,30,2020-10-22 08,13
9,동대문공영주차장,1092,893,2020-10-22 08,13
10,마포유수지주차장,505,323,2020-10-22 08,13
11,복정역공영주차장,363,148,2020-10-22 08,13
12,사당노외,184,80,2020-10-22 08,13
13,서린노외주차장,38,27,2020-10-22 08,13
14,세종로,1260,974,2020-10-22 08,13
15,수락산역,157,72,2020-10-22 08,13
16,수서역남,18,1,2020-10-22 08,13
17,수서역북주차장,553,280,2020-10-22 08,13
18,신대방역,60,22,2020-10-22 08,13
19,신방화역,199,67,2020-10-22 08,13
20,신천유수지주차장,164,123,2020-10-22 08,13
21,영등포구청역,137,51,2020-10-22 08,13
22,용산주차빌딩,561,337,2020-10-22 08,13
23,잠실역주차장,346,91,2020-10-22 08,13
24,적선노외,11,2,2020-10-22 08,13
25,종묘,1317,760,2020-10-22 08,13
26,천왕역,328,129,2020-10-22 08,13
27,천호역,1432,475,2020-10-22 08,13
28,학여울역,180,95,2020-10-22 08,13
29,한강진역,176,107,2020-10-22 08,13
30,화랑대역주차장,319,87,2020-10-22 08,13
31,훈련원공원,873,476,2020-10-22 08,13
1,DDP동측(양쪽),20,20,2020-10-22 09,13
2,웃우물공영,79,18,2020-10-22 09,13
3,가양라이품,38,13,2020-10-22 09,13
4,개화산역주차장,322,66,2020-10-22 09,13
5,개화역,483,111,2020-10-22 09,13
6,구로디지털단지역,92,45,2020-10-22 09,13
7,구파발역,399,143,2020-10-22 09,13
8,장안2동,80,34,2020-10-22 09,13
9,동대문공영주차장,1092,865,2020-10-22 09,13
10,마포유수지주차장,505,259,2020-10-22 09,13
11,복정역공영주차장,363,72,2020-10-22 09,13
12,사당노외,184,65,2020-10-22 09,13
13,서린노외주차장,38,22,2020-10-22 09,13
14,세종로,1260,861,2020-10-22 09,13
15,수락산역,157,46,2020-10-22 09,13
16,수서역남,18,0,2020-10-22 09,13
17,수서역북주차장,553,167,2020-10-22 09,13
18,신대방역,60,18,2020-10-22 09,13
19,신방화역,199,44,2020-10-22 09,13
20,신천유수지주차장,164,77,2020-10-22 09,13
21,영등포구청역,137,33,2020-10-22 09,13
22,용산주차빌딩,561,247,2020-10-22 09,13
23,잠실역주차장,346,59,2020-10-22 09,13
24,적선노외,11,-11,2020-10-22 09,13
25,종묘,1317,646,2020-10-22 09,13
26,천왕역,328,31,2020-10-22 09,13
27,천호역,1432,255,2020-10-22 09,13
28,학여울역,180,77,2020-10-22 09,13
29,한강진역,176,84,2020-10-22 09,13
30,화랑대역주차장,319,12,2020-10-22 09,13
31,훈련원공원,873,347,2020-10-22 09,13
1,DDP동측(양쪽),20,20,2020-10-22 10,14
2,웃우물공영,79,20,2020-10-22 10,14
3,가양라이품,38,7,2020-10-22 10,14
4,개화산역주차장,322,52,2020-10-22 10,14
5,개화역,483,90,2020-10-22 10,14
6,구로디지털단지역,92,37,2020-10-22 10,14
7,구파발역,399,111,2020-10-22 10,14
8,장안2동,80,34,2020-10-22 10,14
9,동대문공영주차장,1092,822,2020-10-22 10,14
10,마포유수지주차장,505,218,2020-10-22 10,14
11,복정역공영주차장,363,37,2020-10-22 10,14
12,사당노외,184,68,2020-10-22 10,14
13,서린노외주차장,38,12,2020-10-22 10,14
14,세종로,1260,795,2020-10-22 10,14
15,수락산역,157,33,2020-10-22 10,14
16,수서역남,18,0,2020-10-22 10,14
17,수서역북주차장,553,126,2020-10-22 10,14
18,신대방역,60,10,2020-10-22 10,14
19,신방화역,199,38,2020-10-22 10,14
20,신천유수지주차장,164,43,2020-10-22 10,14
21,영등포구청역,137,28,2020-10-22 10,14
22,용산주차빌딩,561,158,2020-10-22 10,14
23,잠실역주차장,346,40,2020-10-22 10,14
24,적선노외,11,-14,2020-10-22 10,14
25,종묘,1317,492,2020-10-22 10,14
26,천왕역,328,15,2020-10-22 10,14
27,천호역,1432,145,2020-10-22 10,14
28,학여울역,180,63,2020-10-22 10,14
29,한강진역,176,54,2020-10-22 10,14
30,화랑대역주차장,319,0,2020-10-22 10,14
31,훈련원공원,873,231,2020-10-22 10,14
1,DDP동측(양쪽),20,20,2020-10-22 11,16
2,웃우물공영,79,21,2020-10-22 11,16
3,가양라이품,38,6,2020-10-22 11,16
4,개화산역주차장,322,52,2020-10-22 11,16
5,개화역,483,79,2020-10-22 11,16
6,구로디지털단지역,92,35,2020-10-22 11,16
7,구파발역,399,83,2020-10-22 11,16
8,장안2동,80,34,2020-10-22 11,16
9,동대문공영주차장,1092,792,2020-10-22 11,16
10,마포유수지주차장,505,207,2020-10-22 11,16
11,복정역공영주차장,363,31,2020-10-22 11,16
12,사당노외,184,56,2020-10-22 11,16
13,서린노외주차장,38,15,2020-10-22 11,16
14,세종로,1260,751,2020-10-22 11,16
15,수락산역,157,19,2020-10-22 11,16
16,수서역남,18,0,2020-10-22 11,16
17,수서역북주차장,553,95,2020-10-22 11,16
18,신대방역,60,7,2020-10-22 11,16
19,신방화역,199,37,2020-10-22 11,16
20,신천유수지주차장,164,32,2020-10-22 11,16
21,영등포구청역,137,24,2020-10-22 11,16
22,용산주차빌딩,561,107,2020-10-22 11,16
23,잠실역주차장,346,19,2020-10-22 11,16
24,적선노외,11,-16,2020-10-22 11,16
25,종묘,1317,346,2020-10-22 11,16
26,천왕역,328,6,2020-10-22 11,16
27,천호역,1432,110,2020-10-22 11,16
28,학여울역,180,56,2020-10-22 11,16
29,한강진역,176,37,2020-10-22 11,16
30,화랑대역주차장,319,2,2020-10-22 11,16
31,훈련원공원,873,186,2020-10-22 11,16
1,DDP동측(양쪽),20,20,2020-10-22 12,16
2,웃우물공영,79,20,2020-10-22 12,16
3,가양라이품,38,8,2020-10-22 12,16
4,개화산역주차장,322,51,2020-10-22 12,16
5,개화역,483,72,2020-10-22 12,16
6,구로디지털단지역,92,43,2020-10-22 12,16
7,구파발역,399,64,2020-10-22 12,16
8,장안2동,80,35,2020-10-22 12,16
9,동대문공영주차장,1092,804,2020-10-22 12,16
10,마포유수지주차장,505,167,2020-10-22 12,16
11,복정역공영주차장,363,23,2020-10-22 12,16
12,사당노외,184,56,2020-10-22 12,16
13,서린노외주차장,38,15,2020-10-22 12,16
14,세종로,1260,726,2020-10-22 12,16
15,수락산역,157,5,2020-10-22 12,16
16,수서역남,18,0,2020-10-22 12,16
17,수서역북주차장,553,92,2020-10-22 12,16
18,신대방역,60,6,2020-10-22 12,16
19,신방화역,199,38,2020-10-22 12,16
20,신천유수지주차장,164,27,2020-10-22 12,16
21,영등포구청역,137,13,2020-10-22 12,16
22,용산주차빌딩,561,83,2020-10-22 12,16
23,잠실역주차장,346,10,2020-10-22 12,16
24,적선노외,11,-18,2020-10-22 12,16
25,종묘,1317,257,2020-10-22 12,16
26,천왕역,328,0,2020-10-22 12,16
27,천호역,1432,107,2020-10-22 12,16
28,학여울역,180,57,2020-10-22 12,16
29,한강진역,176,11,2020-10-22 12,16
30,화랑대역주차장,319,0,2020-10-22 12,16
31,훈련원공원,873,161,2020-10-22 12,16
1,DDP동측(양쪽),20,20,2020-10-22 13,17
2,웃우물공영,79,20,2020-10-22 13,17
3,가양라이품,38,7,2020-10-22 13,17
4,개화산역주차장,322,56,2020-10-22 13,17
5,개화역,483,60,2020-10-22 13,17
6,구로디지털단지역,92,34,2020-10-22 13,17
7,구파발역,399,67,2020-10-22 13,17
8,장안2동,80,33,2020-10-22 13,17
9,동대문공영주차장,1092,841,2020-10-22 13,17
10,마포유수지주차장,505,191,2020-10-22 13,17
11,복정역공영주차장,363,19,2020-10-22 13,17
12,사당노외,184,52,2020-10-22 13,17
13,서린노외주차장,38,13,2020-10-22 13,17
14,세종로,1260,714,2020-10-22 13,17
15,수락산역,157,4,2020-10-22 13,17
16,수서역남,18,0,2020-10-22 13,17
17,수서역북주차장,553,80,2020-10-22 13,17
18,신대방역,60,0,2020-10-22 13,17
19,신방화역,199,33,2020-10-22 13,17
20,신천유수지주차장,164,25,2020-10-22 13,17
21,영등포구청역,137,14,2020-10-22 13,17
22,용산주차빌딩,561,77,2020-10-22 13,17
23,잠실역주차장,346,6,2020-10-22 13,17
24,적선노외,11,-14,2020-10-22 13,17
25,종묘,1317,188,2020-10-22 13,17
26,천왕역,328,6,2020-10-22 13,17
27,천호역,1432,99,2020-10-22 13,17
28,학여울역,180,57,2020-10-22 13,17
29,한강진역,176,0,2020-10-22 13,17
30,화랑대역주차장,319,0,2020-10-22 13,17
31,훈련원공원,873,137,2020-10-22 13,17
1,DDP동측(양쪽),20,20,2020-10-22 14,17
2,웃우물공영,79,23,2020-10-22 14,17
3,가양라이품,38,10,2020-10-22 14,17
4,개화산역주차장,322,48,2020-10-22 14,17
5,개화역,483,63,2020-10-22 14,17
6,구로디지털단지역,92,28,2020-10-22 14,17
7,구파발역,399,63,2020-10-22 14,17
8,장안2동,80,32,2020-10-22 14,17
9,동대문공영주차장,1092,836,2020-10-22 14,17
10,마포유수지주차장,505,227,2020-10-22 14,17
11,복정역공영주차장,363,19,2020-10-22 14,17
12,사당노외,184,52,2020-10-22 14,17
13,서린노외주차장,38,11,2020-10-22 14,17
14,세종로,1260,707,2020-10-22 14,17
15,수락산역,157,7,2020-10-22 14,17
16,수서역남,18,0,2020-10-22 14,17
17,수서역북주차장,553,77,2020-10-22 14,17
18,신대방역,60,4,2020-10-22 14,17
19,신방화역,199,34,2020-10-22 14,17
20,신천유수지주차장,164,22,2020-10-22 14,17
21,영등포구청역,137,19,2020-10-22 14,17
22,용산주차빌딩,561,89,2020-10-22 14,17
23,잠실역주차장,346,6,2020-10-22 14,17
24,적선노외,11,-18,2020-10-22 14,17
25,종묘,1317,194,2020-10-22 14,17
26,천왕역,328,22,2020-10-22 14,17
27,천호역,1432,116,2020-10-22 14,17
28,학여울역,180,54,2020-10-22 14,17
29,한강진역,176,0,2020-10-22 14,17
30,화랑대역주차장,319,0,2020-10-22 14,17
31,훈련원공원,873,151,2020-10-22 14,17
1,DDP동측(양쪽),20,20,2020-10-22 15,17
2,웃우물공영,79,16,2020-10-22 15,17
3,가양라이품,38,13,2020-10-22 15,17
4,개화산역주차장,322,57,2020-10-22 15,17
5,개화역,483,68,2020-10-22 15,17
6,구로디지털단지역,92,15,2020-10-22 15,17
7,구파발역,399,63,2020-10-22 15,17
8,장안2동,80,32,2020-10-22 15,17
9,동대문공영주차장,1092,859,2020-10-22 15,17
10,마포유수지주차장,505,213,2020-10-22 15,17
11,복정역공영주차장,363,20,2020-10-22 15,17
12,사당노외,184,47,2020-10-22 15,17
13,서린노외주차장,38,7,2020-10-22 15,17
14,세종로,1260,680,2020-10-22 15,17
15,수락산역,157,7,2020-10-22 15,17
16,수서역남,18,0,2020-10-22 15,17
17,수서역북주차장,553,75,2020-10-22 15,17
18,신대방역,60,0,2020-10-22 15,17
19,신방화역,199,40,2020-10-22 15,17
20,신천유수지주차장,164,29,2020-10-22 15,17
21,영등포구청역,137,24,2020-10-22 15,17
22,용산주차빌딩,561,80,2020-10-22 15,17
23,잠실역주차장,346,15,2020-10-22 15,17
24,적선노외,11,-14,2020-10-22 15,17
25,종묘,1317,194,2020-10-22 15,17
26,천왕역,328,17,2020-10-22 15,17
27,천호역,1432,141,2020-10-22 15,17
28,학여울역,180,53,2020-10-22 15,17
29,한강진역,176,2,2020-10-22 15,17
30,화랑대역주차장,319,0,2020-10-22 15,17
31,훈련원공원,873,179,2020-10-22 15,17
1,DDP동측(양쪽),20,20,2020-10-22 16,16
2,웃우물공영,79,17,2020-10-22 16,16
3,가양라이품,38,13,2020-10-22 16,16
4,개화산역주차장,322,59,2020-10-22 16,16
5,개화역,483,73,2020-10-22 16,16
6,구로디지털단지역,92,8,2020-10-22 16,16
7,구파발역,399,66,2020-10-22 16,16
8,장안2동,80,36,2020-10-22 16,16
9,동대문공영주차장,1092,882,2020-10-22 16,16
10,마포유수지주차장,505,210,2020-10-22 16,16
11,복정역공영주차장,363,24,2020-10-22 16,16
12,사당노외,184,42,2020-10-22 16,16
13,서린노외주차장,38,9,2020-10-22 16,16
14,세종로,1260,695,2020-10-22 16,16
15,수락산역,157,16,2020-10-22 16,16
16,수서역남,18,0,2020-10-22 16,16
17,수서역북주차장,553,90,2020-10-22 16,16
18,신대방역,60,0,2020-10-22 16,16
19,신방화역,199,44,2020-10-22 16,16
20,신천유수지주차장,164,32,2020-10-22 16,16
21,영등포구청역,137,28,2020-10-22 16,16
22,용산주차빌딩,561,83,2020-10-22 16,16
23,잠실역주차장,346,18,2020-10-22 16,16
24,적선노외,11,-15,2020-10-22 16,16
25,종묘,1317,227,2020-10-22 16,16
26,천왕역,328,21,2020-10-22 16,16
27,천호역,1432,157,2020-10-22 16,16
28,학여울역,180,56,2020-10-22 16,16
29,한강진역,176,19,2020-10-22 16,16
30,화랑대역주차장,319,7,2020-10-22 16,16
31,훈련원공원,873,189,2020-10-22 16,16
1,DDP동측(양쪽),20,20,2020-10-22 17,15
2,웃우물공영,79,14,2020-10-22 17,15
3,가양라이품,38,16,2020-10-22 17,15
4,개화산역주차장,322,75,2020-10-22 17,15
5,개화역,483,80,2020-10-22 17,15
6,구로디지털단지역,92,3,2020-10-22 17,15
7,구파발역,399,80,2020-10-22 17,15
8,장안2동,80,39,2020-10-22 17,15
9,동대문공영주차장,1092,918,2020-10-22 17,15
10,마포유수지주차장,505,213,2020-10-22 17,15
11,복정역공영주차장,363,33,2020-10-22 17,15
12,사당노외,184,34,2020-10-22 17,15
13,서린노외주차장,38,15,2020-10-22 17,15
14,세종로,1260,721,2020-10-22 17,15
15,수락산역,157,19,2020-10-22 17,15
16,수서역남,18,0,2020-10-22 17,15
17,수서역북주차장,553,131,2020-10-22 17,15
18,신대방역,60,1,2020-10-22 17,15
19,신방화역,199,38,2020-10-22 17,15
20,신천유수지주차장,164,37,2020-10-22 17,15
21,영등포구청역,137,28,2020-10-22 17,15
22,용산주차빌딩,561,77,2020-10-22 17,15
23,잠실역주차장,346,21,2020-10-22 17,15
24,적선노외,11,-14,2020-10-22 17,15
25,종묘,1317,264,2020-10-22 17,15
26,천왕역,328,43,2020-10-22 17,15
27,천호역,1432,147,2020-10-22 17,15
28,학여울역,180,59,2020-10-22 17,15
29,한강진역,176,41,2020-10-22 17,15
30,화랑대역주차장,319,15,2020-10-22 17,15
31,훈련원공원,873,219,2020-10-22 17,15
1,DDP동측(양쪽),20,20,2020-10-22 18,13
2,웃우물공영,79,15,2020-10-22 18,13
3,가양라이품,38,19,2020-10-22 18,13
4,개화산역주차장,322,120,2020-10-22 18,13
5,개화역,483,106,2020-10-22 18,13
6,구로디지털단지역,92,13,2020-10-22 18,13
7,구파발역,399,92,2020-10-22 18,13
8,장안2동,80,37,2020-10-22 18,13
9,동대문공영주차장,1092,954,2020-10-22 18,13
10,마포유수지주차장,505,206,2020-10-22 18,13
11,복정역공영주차장,363,48,2020-10-22 18,13
12,사당노외,184,30,2020-10-22 18,13
13,서린노외주차장,38,22,2020-10-22 18,13
14,세종로,1260,747,2020-10-22 18,13
15,수락산역,157,29,2020-10-22 18,13
16,수서역남,18,3,2020-10-22 18,13
17,수서역북주차장,553,223,2020-10-22 18,13
18,신대방역,60,7,2020-10-22 18,13
19,신방화역,199,47,2020-10-22 18,13
20,신천유수지주차장,164,76,2020-10-22 18,13
21,영등포구청역,137,30,2020-10-22 18,13
22,용산주차빌딩,561,103,2020-10-22 18,13
23,잠실역주차장,346,21,2020-10-22 18,13
24,적선노외,11,-13,2020-10-22 18,13
25,종묘,1317,369,2020-10-22 18,13
26,천왕역,328,69,2020-10-22 18,13
27,천호역,1432,209,2020-10-22 18,13
28,학여울역,180,67,2020-10-22 18,13
29,한강진역,176,46,2020-10-22 18,13
30,화랑대역주차장,319,41,2020-10-22 18,13
31,훈련원공원,873,314,2020-10-22 18,13
1,DDP동측(양쪽),20,20,2020-10-22 19,12
2,웃우물공영,79,14,2020-10-22 19,12
3,가양라이품,38,29,2020-10-22 19,12
